sim,ct,immigration.rate,res.inflow,N.types,max.res.val,max.growth.rate,max.met.maint,max.active.dispersal,starting.seed,flow.rate,height,length,total.abundance,ind.production,biomass.prod.N,resource.particles,resource.concentration,species.richness,simpson.e,e.var,avg.pop.size,pop.var,N.max,logmod.skew,Whittakers.turnover,amplitude,frequency,phase,all.biomass,active.biomass,dormant.biomass,all.avg.per.capita.growth,active.avg.per.capita.growth,dormant.avg.per.capita.growth,all.avg.per.capita.maint,active.avg.per.capita.maint,dormant.avg.per.capita.maint,all.avg.per.capita.efficiency,active.avg.per.capita.efficiency,dormant.avg.per.capita.efficiency,all.avg.per.capita.active.dispersal,active.avg.per.capita.active.dispersal,dormant.avg.per.capita.active.dispersal,all.avg.per.capita.rpf,active.avg.per.capita.rpf,dormant.avg.per.capita.rpf,all.avg.per.capita.mf,active.avg.per.capita.mf,dormant.avg.per.capita.mf,all.size,active.size,dormant.size,N.active,S.active,N.dormant,S.Dormant,Percent.Dormant,dorm.limit
103,1300,1,9,3,1,1,1,1,500,0.006838371110888787,40,40,409,1,1,0,0.0,5,0.5261,0.16254796601784416,81.8,6026.9600000000009,192,0.12823905222951201,0.18181818181818182,0,0,0,0.047226675332104923,0.044895622405813636,0.049835522130441283,0.016094132240967621,0.016086814221874416,0.016102322355600426,0.0036356241704106371,0.0035850365388944237,0.0036922403797759332,0.028525692976424637,0.028437695827438974,0.028624176832284243,0.01180447536333174,0.011929588082362712,0.011664452838405885,0.01566328886493034,0.015194129846179214,0.016188358025812432,0.45099451076247693,0.45412556805449528,0.44749032229058067,104.57728386305378,158.60441050027873,44.111691357143975,216,4,193,5,47.18826405867971,1
103,1350,1,9,3,1,1,1,1,500,0.006838371110888787,40,40,452,5,5,0,0.0,6,0.4114,0.12541511992408294,75.33333333333333,8119.5555555555547,223,0.22954734595393084,0.18181818181818182,0,0,0,0.08634909044748558,0.05834536980979256,0.1225975613236872,0.016160229200753978,0.016301516289728885,0.015977344897766144,0.003649956836001183,0.0035369116250508841,0.0037962843933226362,0.02878865743326325,0.029638274827353438,0.027688898877461232,0.011634947583893367,0.011610012023406691,0.011667224578431955,0.016007871036144504,0.015547810150001997,0.016603381320237594,0.45843856250336634,0.48294767291699925,0.42671357186643039,139.17185095938117,191.56561156302524,71.352516167862234,255,5,197,5,43.584070796460175,1
103,1400,1,9,3,1,1,1,1,500,0.006838371110888787,40,40,622,10,10,0,0.0,7,0.3195,0.10841257740887966,88.85714285714286,16813.265306122448,349,0.32837910836247786,0.15384615384615385,0,0,0,0.11537740894716467,0.088724207127170898,0.15425105112731374,0.016505677452454248,0.01691698580584837,0.015905785031891276,0.0034231860753618855,0.0030936043008995663,0.0039038804420677988,0.030768000809903179,0.032840063953720661,0.027745900809631831,0.011523210443390065,0.011580826943480066,0.011439176891875402,0.015223863952305345,0.013654283941824552,0.017513093295654803,0.50901764900192015,0.5683414138572761,0.42249405520102518,149.40175879309155,194.07759079496125,84.242146110522597,369,6,253,5,40.67524115755627,1
103,1450,1,9,3,1,1,1,1,500,0.006838371110888787,40,40,612,7,7,0,0.0,6,0.3657,0.1105408873683511,102.0,18045.0,320,0.24228159138998739,0.15384615384615385,0,0,0,0.1457973022963219,0.1950163860429408,0.088952726701635232,0.016209034462992933,0.016426978607972081,0.015957324323721236,0.0037108525960769718,0.0035641815621045652,0.0038802473113690467,0.029632759266399133,0.030917600603427218,0.028148858003915998,0.011276398044144638,0.011191597488748628,0.011374336713756931,0.01696451055144527,0.01647104773300891,0.017534425355836561,0.47124612791956472,0.50554562071923759,0.43163262919318179,106.38583930540413,115.77450957013362,95.542586323603913,328,3,284,6,46.40522875816993,1
103,1500,1,9,3,1,1,1,1,500,0.006838371110888787,40,40,910,11,11,0,0.0,7,0.2952,0.10254348051392148,130.0,40356.285714285717,532,0.33164925317380617,0.15384615384615385,0,0,0,0.10746118087245751,0.10812640386405234,0.10639682408590581,0.016564705478716076,0.016939016299020841,0.015965808166228456,0.00343868931725844,0.0031612604724982501,0.0038825754688747451,0.031511709746284006,0.033668118760559362,0.028061455323443455,0.011292113495929621,0.011251352806675729,0.011357330598735846,0.015741955767965499,0.014611144840958271,0.017551253251177065,0.52203405437276618,0.5782289333779097,0.43212224796453663,130.38079205177601,139.67450329318663,115.51085406551898,560,5,350,6,38.46153846153847,1
103,1550,1,9,3,1,1,1,1,500,0.006838371110888787,40,40,935,7,7,0,0.0,7,0.265,0.09304182569865671,133.57142857142858,49479.102040816339,628,0.39267919167508969,0.2857142857142857,0,0,0,0.047446194617161867,0.027472166112423851,0.072582592807907034,0.017082359036766016,0.017543993805917864,0.016501412865925165,0.0030277444590386848,0.0026546817641195093,0.0034972267393596772,0.033999120861724318,0.036383314780546371,0.030998722234414442,0.011401011757342936,0.011478255608574978,0.011303803915575075,0.013725012117581405,0.011942250512675159,0.015968535779794336,0.59218954144482627,0.65840082703918668,0.50886567720651288,223.72260228624998,279.73678226839678,153.23132747779962,521,4,414,6,44.27807486631016,1
103,1600,1,9,3,1,1,1,1,500,0.006838371110888787,40,40,954,4,4,0,0.0,7,0.2614,0.098445010305276526,136.28571428571428,52485.061224489815,649,0.39790942809673757,0.0,0,0,0,0.04517837841994285,0.046431407741006563,0.043508693872315152,0.017130200592366404,0.017146573259844696,0.017108383712719291,0.0029927439320874237,0.0029883911985153196,0.0029985440293901046,0.034271273265721013,0.034531023944184572,0.033925150723514076,0.011396842983087194,0.011335689946103233,0.011478330526256526,0.013581427937971211,0.013679782492433035,0.013450368690583202,0.59914217872732478,0.60491355533424496,0.59145171356651449,352.9236520031053,410.27279197290289,276.50487135875403,545,5,409,5,42.872117400419285,1
103,1650,1,9,3,1,1,1,1,500,0.006838371110888787,40,40,793,4,4,0,0.0,6,0.3105,0.096905412760425302,132.16666666666666,38791.805555555562,530,0.34692834983056092,0.15384615384615385,0,0,0,0.028202114361910426,0.020066380943408811,0.035105160898820889,0.017060563994145097,0.017282238861042458,0.016872476228292788,0.0030469302811531544,0.0028501278549146894,0.0032139141579615497,0.033887759315049386,0.035121754919328244,0.032840732741721862,0.011395009695480138,0.011458048280461344,0.011341522411253659,0.013821701045130932,0.012846884535625188,0.014648818083499448,0.58883487205179519,0.62313019956692761,0.55973580628137987,459.77577642687078,643.56159476110372,303.83629420388536,364,4,429,6,54.09836065573771,1
103,1700,1,9,3,1,1,1,1,500,0.006838371110888787,40,40,639,5,5,1,0.000625,5,0.4138,0.096036193268911885,127.8,23140.559999999998,354,0.17636370301629106,0.18181818181818182,0,0,0,0.048067174285076356,0.061522938545000204,0.038284469998807392,0.016351590215271664,0.015667756780404423,0.01684875560440488,0.0036376550424491675,0.0041811022336418905,0.0032425542466901344,0.030410290166997089,0.027191164961702839,0.032750681194629927,0.01118123246681086,0.011001792864697449,0.011311689907266286,0.016812357757588804,0.019533556767151451,0.014833972531717581,0.49101193212905109,0.40154052712779703,0.55606006171104394,364.90939281725315,367.18726073180937,363.25332127937315,269,3,370,5,57.90297339593115,1
103,1750,1,9,3,1,1,1,1,500,0.006838371110888787,40,40,530,5,5,0,0.0,3,0.3608,0.097517412102093748,176.66666666666666,55282.888888888898,509,0.2313791718940463,0.5,0,0,0,0.059632905718474037,0.087875207421975049,0.0236330619161573,0.018886416361753252,0.01888887740834596,0.01888327931952993,0.0015593630990813263,0.0015449452248466114,0.0015777412477839456,0.042507191437112374,0.042829880772643658,0.042095866404267761,0.011917632178811144,0.011882332752229066,0.011962627585226924,0.00628829100393484,0.00630621097487626,0.0062654488092155191,0.83406957034538809,0.84113546868104849,0.82506282439821566,618.73103194311227,644.93924389328288,585.32399782637106,297,2,233,3,43.9622641509434,1
103,1800,1,9,3,1,1,1,1,500,0.006838371110888787,40,40,856,5,5,0,0.0,4,0.2651,0.082404449811376956,214.0,126977.0,831,0.33294587234390333,0.2857142857142857,0,0,0,0.045388264126302237,0.050168492316339637,0.03643736704562818,0.018922660911810545,0.018903909469992881,0.018957772671992629,0.0015375949529366757,0.0015380152019181528,0.0015368080437700173,0.042916639407102657,0.042951881282271301,0.042850649587155995,0.011863249743725823,0.01186490300520825,0.011860154039339261,0.0063075261462554825,0.0063114947320950304,0.0063000950358579411,0.84269713333789276,0.84366296459188483,0.84088863052001506,674.7195836830449,742.30105377497773,548.17441485318432,558,3,298,3,34.81308411214953,1
103,1850,1,9,3,1,1,1,1,500,0.006838371110888787,40,40,1093,12,12,0,0.0,4,0.2651,0.076260296286635221,273.25,206990.1875,1061,0.33291687993278923,0.0,0,0,0,0.04478020161054061,0.051392038939905897,0.033188668156539994,0.018916066361383797,0.018876825841680756,0.01898486082413774,0.0015388517994363747,0.0015505011915047722,0.0015184286838706195,0.042903758948994439,0.042732070019235298,0.043204755158345466,0.011866540143048152,0.011896306601133683,0.011814355118293669,0.0063074978739207895,0.0063019748591750038,0.0063171805395708259,0.8424814003373865,0.83910911420080891,0.84839351910579452,829.69242446993701,861.69502005020217,773.58711836448435,696,3,397,3,36.322049405306494,1
103,1900,1,9,3,1,1,1,1,500,0.006838371110888787,40,40,1721,16,16,0,0.0,7,0.1539,0.095844023394861977,245.85714285714286,332196.40816326533,1657,0.48248895664867392,0.54545454545454541,0,0,0,0.034169415121115217,0.034458357558032546,0.033552583543579491,0.018896010493346053,0.018853320096264028,0.01898714554868329,0.0015457474866886647,0.0015613377193553471,0.0015124656056588809,0.042794548639171773,0.04254129692454104,0.043335188000824254,0.011884053940280854,0.011923561624813894,0.011799713309547294,0.006303466008366657,0.0062937126091293753,0.0063242874726764913,0.84028624491702664,0.83515685024544495,0.85123642807748878,953.22898048320724,960.68153011886886,937.31934810980965,1172,6,549,3,31.90005810575247,1
103,1950,1,9,3,1,1,1,1,500,0.006838371110888787,40,40,1232,14,14,0,0.0,5,0.223,0.080786238284276779,246.4,211527.04000000004,1165,0.39621250402273572,0.33333333333333331,0,0,0,0.018671577022027767,0.014154030016794513,0.022677181487617437,0.018810333142192066,0.018708183346462015,0.018900907003949641,0.0015868698019190248,0.0016404072471868027,0.001539399387202266,0.042062187348500799,0.041086267164445793,0.042927513208482197,0.01198736323074052,0.012121548360737559,0.011868384378874847,0.0062712657944964069,0.0062270855814634506,0.0063104393677675882,0.82506731167204783,0.80466436922695006,0.84315812893959996,1306.7841408201502,1635.0503056671523,1015.7181232911854,579,5,653,2,53.003246753246756,1
103,2000,1,9,3,1,1,1,1,500,0.006838371110888787,40,40,1225,18,18,0,0.0,3,0.3767,0.093375375453513598,408.3333333333333,275874.88888888893,1150,0.22979148565384278,0.5,0,0,0,0.034188712782692074,0.045200836113378308,0.023443011790651475,0.018760192442587687,0.01864438190176668,0.018873201115485599,0.0016042710701098524,0.0016576615977765025,0.0015521722487577181,0.041785471045443015,0.040845550405661152,0.042702651669746274,0.012031543582468591,0.012165826455720855,0.011900509488407917,0.0062609783159939918,0.0062202710068140878,0.0063007007709195428,0.81949833517403059,0.80002591181440552,0.83849965151689043,1368.6429438569853,1635.402779368588,1108.3369753335664,605,3,620,3,50.61224489795918,1
104,1050,1,4,3,1,1,1,1,500,0.005616599724489577,45,45,199,1,1,0,0.0,7,0.2194,0.15621860719724578,28.428571428571427,2875.387755102041,156,0.45160677894196011,nan,0,0,0,0.19239819009163386,0.38511911742342508,0.023312848187326523,0.018582117654409796,0.018226452348644295,0.018894163630222921,0.001984281521902536,0.0022378628056871144,0.0017617998295255005,0.036018817156186093,0.032094453639224467,0.03946189080785998,0.012094762169585221,0.012292687212666974,0.011921110952541799,0.0061681890304570355,0.0062036757418548055,0.0061370544629099329,0.72522871338313433,0.66205147241696216,0.78065780215534231,2326.757727002373,1638.8597647272991,2930.2908448474845,93,3,106,6,53.266331658291456,1
104,1100,1,4,3,1,1,1,1,500,0.005616599724489577,45,45,249,2,2,0,0.0,6,0.2386,0.13219635936360585,41.5,5494.583333333333,204,0.42278549915718716,0.15384615384615385,0,0,0,0.042978222224595082,0.042433579186615326,0.043750240511440164,0.018653424449399797,0.018607202938917475,0.018718942318627176,0.0019146216556625807,0.0018963279676841996,0.0019405525143503823,0.037027270659536017,0.037322571562630781,0.03660868879689682,0.012035067948978634,0.012024887883796865,0.012049497944284834,0.0061949662028367991,0.0062657190408372592,0.0060946757722730449,0.74466976121057904,0.75316967748179675,0.73262133620477521,2288.9239309145846,2226.1839625531297,2377.8563132521808,146,2,103,6,41.365461847389554,1
104,1150,1,4,3,1,1,1,1,500,0.005616599724489577,45,45,200,0,0,0,0.0,5,0.2082,0.14049807395884562,40.0,6084.0,196,0.3979400086720376,0.18181818181818182,0,0,0,0.023593522980358078,0.013266490748882843,0.035475162214420992,0.019080428505479929,0.019022018525790118,0.019147631385338107,0.0015054807404950655,0.0014835650217659771,0.001530695599677994,0.043556531851441121,0.04391045671505988,0.043149327976094783,0.011740010563863791,0.011727954992901857,0.011753880951959787,0.0062651045401717663,0.0063530099673853651,0.0061639660378937601,0.85316936565890533,0.86352186103417083,0.84125843011962165,2439.2410663205687,1865.7759260721075,3099.0342921978313,107,1,93,5,46.5,1
104,1200,1,4,3,1,1,1,1,500,0.005616599724489577,45,45,120,0,0,0,0.0,5,0.2177,0.18129558031331827,24.0,2070.4000000000001,115,0.39789294881809545,0.0,0,0,0,0.026732205384566873,0.052097122712607087,0.014977731500840918,0.019214482208118468,0.019622736733234329,0.019025291086723326,0.001520821069889269,0.0014881746022384721,0.0015359499207518337,0.043120503433974805,0.042646802977878019,0.043340023157531854,0.011757160787302646,0.011785511894781182,0.011744022469202831,0.0061665514051951068,0.0061006972294847658,0.0061970691939389269,0.84201373164981985,0.83665467939895977,0.84449719488802366,2655.6615024886769,2095.3591468449426,2915.313813640651,38,2,82,4,68.33333333333333,1
104,1250,1,4,3,1,1,1,1,500,0.005616599724489577,45,45,81,0,0,0,0.0,4,0.2695,0.17438350704773764,20.25,1111.6875,78,0.33338692017352817,0.22222222222222221,0,0,0,0.015926163621058906,0.027778012348650207,0.012294145462603509,0.019025331488710152,0.019022018525790118,0.019026346751540489,0.001536596647899807,0.0014835650217659777,0.0015528482752634005,0.043332980767932738,0.04391045671505988,0.043156012332522808,0.01174422083310778,0.011727954992901852,0.011749205526074108,0.0061951439992050193,0.0063530099673853634,0.0061467657186336224,0.84426232246646626,0.86352186103417095,0.83836020580862158,2880.2207894140456,2759.3948731181476,2917.2480863434325,19,1,62,4,76.5432098765432,1
104,1300,1,4,3,1,1,1,1,500,0.005616599724489577,45,45,73,0,0,0,0.0,4,0.2717,0.1829041026838274,18.25,892.6875,70,0.33338692017352817,0.0,0,0,0,0.010099625450355506,0.0043895596183371631,0.012108722687547145,0.019025694553139749,0.019022018525790118,0.019026987970170176,0.0015424083329555693,0.0014835650217659777,0.0015631124609667227,0.04326969573263114,0.04391045671505988,0.043044242794369171,0.011746003390938569,0.011727954992901852,0.01175235375321074,0.006177843619130461,0.0063530099673853634,0.0061162110151148459,0.84215168810288232,0.86352186103417095,0.83463255318261431,2848.3411150762918,2537.2584265478686,2957.7961351140698,19,1,54,4,73.97260273972603,1
104,1350,1,4,3,1,1,1,1,500,0.005616599724489577,45,45,49,0,0,0,0.0,4,0.2833,0.22214849155513572,12.25,379.6875,46,0.33338692017352817,0.0,0,0,0,0.010680518117331802,0.0091073200088384494,0.011190744530897212,0.019027495056331403,0.019022018525790118,0.019029271228398845,0.001571229546599451,0.0014835650217659777,0.0015996612843832802,0.042955853618788481,0.04391045671505988,0.042646252614592366,0.011754843422630017,0.011727954992901852,0.01176356399443375,0.0060920478567198944,0.0063530099673853634,0.006007411496504066,0.83168466462633284,0.86352186103417095,0.82135908741298025,3147.1668807611468,4139.4784445595169,2825.3361033130268,12,1,37,4,75.51020408163265,1
104,1400,1,4,3,1,1,1,1,500,0.005616599724489577,45,45,63,0,0,0,0.0,2,0.5161,0.14683989141830156,31.5,930.25,62,0.0,0.66666666666666663,0,0,0,0.1453700267156107,0.26834738897413257,0.018425652771330028,0.01909584273626258,0.019022018525790121,0.019172048372879308,0.001503711929523558,0.0014835650217659777,0.0015245087375313814,0.044227167290024669,0.04391045671505988,0.044554094335149612,0.011722801259738324,0.011727954992901852,0.011717481277117921,0.0062706290113239459,0.0063530099673853643,0.0061855906050669951,0.85093564850414549,0.86352186103417095,0.83794342911831288,2782.9094945473098,2581.7678509053444,2990.5395783067593,32,1,31,2,49.2063492063492,1
104,1450,1,4,3,1,1,1,1,500,0.005616599724489577,45,45,110,4,4,0,0.0,2,0.5092,0.11445377355269315,55.0,2916.0,109,0.0,0.0,0,0,0,0.032048130769202557,0.017365296206399511,0.071202356270010675,0.019064299664515262,0.019022018525790118,0.019177049367782282,0.0014951037052998637,0.0014835650217659775,0.0015258735280568947,0.044091845498903354,0.04391045671505988,0.044575548922485934,0.011725003309362748,0.011727954992901853,0.011717132153258456,0.0063058281470956441,0.0063530099673853643,0.0061800099596563832,0.85631339385788341,0.86352186103417083,0.83709081472111757,2394.0200926504026,2441.9876947419712,2266.1064870728878,80,1,30,2,27.27272727272727,1
104,1500,1,4,3,1,1,1,1,500,0.005616599724489577,45,45,219,1,1,0,0.0,2,0.5046,0.087280474297859678,109.5,11772.25,218,0.0,0.0,0,0,0,0.1915167954253017,0.20856953681603599,0.13387852952462004,0.019043255627432878,0.019022018525790118,0.019115037030985417,0.0014893607075592537,0.0014835650217659773,0.0015089501255405283,0.044001565236625094,0.04391045671505988,0.044309512039515511,0.011726472412128788,0.011727954992901855,0.01172146128911581,0.0063293113361896133,0.0063530099673853643,0.0062492099627479772,0.85990116975841002,0.86352186103417083,0.84766323324633874,2441.1972344110463,2450.466225193733,2409.8680455655658,169,1,50,2,22.831050228310502,1
104,1550,1,4,3,1,1,1,1,500,0.005616599724489577,45,45,396,1,1,0,0.0,2,0.5025,0.070940911235585324,198.0,38809.0,395,0.0,0.0,0,0,0,0.041458228346677541,0.023728436227390182,0.093243264734695089,0.019033763286547097,0.019022018525790118,0.019068067290738282,0.0014867702116365014,0.0014835650217659775,0.0014961319048226852,0.043960842488349722,0.043910456715059887,0.044108008855879503,0.011727135080807657,0.011727954992901853,0.011724740288057284,0.0063399039061937746,0.0063530099673853651,0.0063016238264757682,0.86151950904075758,0.86352186103417083,0.85567105519861042,2629.4672088915549,2688.2228739574098,2457.85412775861,295,1,101,2,25.5050505050505,1
104,1600,1,4,3,1,1,1,1,500,0.005616599724489577,45,45,694,15,15,1,0.0004938271604938272,2,0.5014,0.059345430531172361,347.0,119716.0,693,0.0,0.0,0,0,0,0.025383393433612685,0.016210207865574696,0.050437040038791695,0.019028720147201882,0.019022018525790118,0.019047023500304985,0.0014853939197324434,0.0014835650217659773,0.0014903889743935446,0.043939207098666194,0.04391045671505988,0.044017729651741506,0.01172748714680776,0.011727954992901855,0.011726209373604531,0.0063455315808841123,0.0063530099673853634,0.0063251067403323029,0.86237930859988898,0.86352186103417083,0.8592587890481943,2953.6642544511151,3161.395136783005,2386.3132424908995,508,1,186,2,26.801152737752158,1
104,1650,1,4,3,1,1,1,1,500,0.005616599724489577,45,45,1297,45,45,0,0.0,3,0.3344,0.055641516000627167,432.3333333333333,372096.88888888893,1295,0.23226068750587248,0.40000000000000002,0,0,0,0.017610810365810182,0.013863356585140513,0.028415594769357757,0.019025604435782228,0.019022018525790118,0.019035943451717559,0.0014845436302383963,0.0014835650217659773,0.0014873651870016885,0.043925840497806817,0.04391045671505988,0.043970195536086172,0.01172770465736654,0.011727954992901857,0.011726982881556641,0.0063490084251865437,0.0063530099673853625,0.0063374710445354568,0.86291050298529526,0.86352186103417072,0.86114781495814796,3065.5698079389713,3153.7772365344536,2811.2471919585837,963,2,334,2,25.751734772552044,1
104,1700,1,4,3,1,1,1,1,500,0.005616599724489577,45,45,1289,19,19,1,0.0004938271604938272,3,0.3344,0.055737377682120171,429.6666666666667,367510.22222222219,1287,0.23226068750587242,0.66666666666666663,0,0,0,0.064445846758195244,0.088143288536810541,0.021156441052961591,0.019025626691236017,0.019022018525790118,0.019032217923289602,0.0014845497038363633,0.0014835650217659773,0.0014863484761272218,0.043925935975124099,0.04391045671505988,0.04395421278133791,0.011727703103693707,0.011727954992901853,0.011727242963977947,0.0063489835901690194,0.0063530099673853643,0.006341628387929509,0.86290670867622543,0.86352186103417083,0.86178297640831192,3540.1451447321515,3682.4889112569285,3280.1180449182493,833,2,456,2,35.376260667183864,1
104,1750,1,4,3,1,1,1,1,500,0.005616599724489577,45,45,1901,35,35,0,0.0,3,0.3344,0.054715532803635281,633.6666666666666,799269.55555555562,1898,0.23226051870423123,0.0,0,0,0,0.013863885231291855,0.010017558726367361,0.021424527035043592,0.019024465093522767,0.019022018525790118,0.019029274259424699,0.0014842326994033933,0.0014835650217659775,0.0014855451390650843,0.043920952646792008,0.043910456715059887,0.043941584275469833,0.011727784195853302,0.011727954992901853,0.011727448463745377,0.0063502798252328806,0.0063530099673853651,0.0063449132431546785,0.86310474825700534,0.86352186103417083,0.86228483858582183,3684.5986857228863,3754.0156728938391,3548.1471976801408,1260,2,641,2,33.71909521304576,1
104,1800,1,4,3,1,1,1,1,500,0.005616599724489577,45,45,1299,11,11,0,0.0,3,0.3349,0.060923521495658828,433.0,372384.66666666669,1296,0.23226032519764245,0.0,0,0,0,0.011894791033413269,0.0054024049073207294,0.016923729467148881,0.019025598914750679,0.019022018525790118,0.019028372248822582,0.0014845421235278925,0.0014835650217659777,0.0014852989769418344,0.043925816812229075,0.043910456715059887,0.043937714592413406,0.011727705042794617,0.011727954992901853,0.011727511433900075,0.0063490145861445106,0.0063530099673853651,0.0063459198031341774,0.86291144426019739,0.86352186103417083,0.86243862143117689,3907.8823255829857,4052.3613753262071,3795.9702747572937,567,1,732,3,56.35103926096998,1
104,1850,1,4,3,1,1,1,1,500,0.005616599724489577,45,45,804,4,4,0,0.0,3,0.335,0.063849319752082301,268.0,142578.0,802,0.23226068750587248,0.0,0,0,0,0.012664901132822981,0.009291901780763041,0.013701481421504815,0.019027803258700272,0.019022018525790118,0.019029581005887294,0.0014851436973738474,0.0014835650217659771,0.001485628851341144,0.043935273588471296,0.04391045671505988,0.04394290023737335,0.011727551155601729,0.011727954992901857,0.011727427049504614,0.006346554743216372,0.0063530099673853651,0.0063445709426180981,0.86253562796278815,0.86352186103417072,0.86223254170182684,3823.6271807523303,3844.1092427639223,3817.3326934024267,189,1,615,3,76.49253731343283,1
104,1900,1,4,3,1,1,1,1,500,0.005616599724489577,45,45,865,7,7,1,0.0004938271604938272,3,0.3349,0.06248105891644673,288.3333333333333,165120.88888888891,863,0.23226068750587259,0.0,0,0,0,0.039359066107209184,0.072140758339600056,0.015314778818521694,0.019027395317997936,0.019022018525790114,0.019031339017292651,0.0014850323688049686,0.0014835650217659773,0.0014861086193385777,0.043933523496820316,0.04391045671505988,0.043950442218512346,0.011727579634301507,0.011727954992901855,0.011727304321179808,0.0063470099671173053,0.0063530099673853651,0.0063426091653174888,0.86260517734701292,0.86352186103417083,0.86193282017366657,3768.519777821532,3715.2312999028036,3807.6051143310592,366,1,499,3,57.6878612716763,1
104,1950,1,4,3,1,1,1,1,500,0.005616599724489577,45,45,1393,20,20,1,0.0004938271604938272,2,0.5007,0.048506702963980852,696.5,483720.25,1392,0.0,0.40000000000000002,0,0,0,0.028054609528188442,0.032872982591299296,0.02016087335472086,0.019025357309178322,0.019022018525790114,0.019030827096357856,0.001484476188448481,0.0014835650217659773,0.0014859689141688704,0.043924780308902511,0.04391045671505988,0.04394824604502727,0.011727721909492448,0.011727954992901857,0.011727340058831208,0.0063492841955031893,0.0063530099673853634,0.0063431804214916718,0.86295263534185807,0.86352186103417072,0.86202009703911087,3539.5086844323614,3508.1500302429263,3590.8822372237655,865,1,528,2,37.90380473797559,1
104,2000,1,4,3,1,1,1,1,500,0.005616599724489577,45,45,2039,30,30,0,0.0,2,0.5005,0.043790097083259649,1019.5,1037342.25,2038,0.0,0.0,0,0,0,0.01726318079852756,0.014045470439114532,0.023404830528762421,0.019024299509242674,0.019022018525790121,0.01902865322658864,0.0014841875108237152,0.0014835650217659773,0.0014853756568426212,0.043920242279661542,0.04391045671505988,0.043938920004963994,0.011727795755437755,0.011727954992901855,0.011727491818594719,0.0063504646018964616,0.0063530099673853651,0.0063456062580674339,0.86313297854795612,0.86352186103417072,0.86239071782533816,3676.3648644994628,3712.5907230261992,3607.2205011488586,1338,1,701,2,34.37959784207945,1
106,1750,1,1,3,1,1,1,1,500,0.06514804667323668,82,82,2,0,0,33,0.004907792980368828,1,1.0,1.0,2.0,0.0,2,0.0,nan,0,0,0,0.053330740884454469,0.0093821865736791188,0.09727929519522982,0.28793862978684431,0.28793862978684431,0.28793862978684431,0.0023958153306750788,0.0023958153306750788,0.0023958153306750788,0.0201596538637271,0.0201596538637271,0.0201596538637271,0.1713258002174386,0.1713258002174386,0.1713258002174386,0.039638440480904008,0.039638440480904008,0.039638440480904008,0.032241316430928951,0.032241316430928951,0.032241316430928951,0.10770343125276324,0.087788047983133208,0.12761881452239326,1,1,1,1,50.0,1
106,1800,1,1,3,1,1,1,1,500,0.06514804667323668,82,82,1,0,0,32,0.004759071980963712,1,1.0,1.0,1.0,0.0,1,0.0,0,0,0,0,0.09690429208639055,nan,0.09690429208639055,0.28793862978684431,nan,0.28793862978684431,0.0023958153306750788,nan,0.0023958153306750788,0.0201596538637271,0,0.0201596538637271,0.1713258002174386,nan,0.1713258002174386,0.039638440480904008,nan,0.039638440480904008,0.032241316430928951,nan,0.032241316430928951,0.12761881452239326,nan,0.12761881452239326,0,0,1,1,100.0,1
107,1700,1,5,3,1,1,1,1,500,0.4501876266735852,77,77,1,0,0,135,0.02276943835385394,1,1.0,1.0,1.0,0.0,1,0.0,0,0,0,0,0.78336923856556118,0.78336923856556118,nan,0.036338180838899663,0.036338180838899663,nan,0.014266198244829886,0.014266198244829886,nan,0.015369431606743649,0.015369431606743649,0,0.045106049079013326,0.045106049079013326,nan,0.0019186037563845857,0.0019186037563845857,nan,0.019979760045285642,0.019979760045285642,nan,0.87158716907916456,0.87158716907916456,nan,1,1,0,0,0.0,1
107,1750,1,5,3,1,1,1,1,500,0.4501876266735852,77,77,3,0,0,100,0.016866250632484397,1,1.0,1.0,3.0,0.0,3,0.0,0.0,0,0,0,86.78209133491201,86.78209133491201,nan,0.036338180838899663,0.036338180838899663,nan,0.014266198244829886,0.014266198244829886,nan,0.015369431606743649,0.015369431606743649,0,0.045106049079013326,0.045106049079013326,nan,0.0019186037563845857,0.0019186037563845857,nan,0.019979760045285642,0.019979760045285642,nan,1.7308702414971833,1.7308702414971833,nan,3,1,0,0,0.0,1
108,1050,1,9,3,1,1,1,1,500,0.008444034315071557,95,95,892,10,10,1,0.00011080332409972299,18,0.0966,0.18377762397771602,49.55555555555556,22974.024691358027,657,0.66020205341376492,nan,0,0,0,0.060985233065871801,0.048440260203635239,0.078602297381842823,0.013096067806631872,0.01311971807620106,0.013062855433463276,0.0022669360739561166,0.0022243612037438003,0.0023267245035534664,0.028652209091308084,0.029630616223771375,0.027278219560274722,0.01135514202146817,0.01129919412034559,0.011433710367788561,0.0046749011523034871,0.0047143730276283874,0.0046194702977367125,0.64783875202460606,0.66619190788136706,0.62206518274866962,13.327911656860868,14.822732560137228,11.22871572530566,521,10,371,16,41.591928251121075,1
